526,Duncan,Duncan Alfred,C,C,6,5,6,4,Fiorentina,9,10,sinistro,Ghana,10/03/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DUNCAN.png?v=35,0,7.0,11.0
367,Bonaventura,Bonaventura Giacomo,C,C;T,15,14,15,14,Fiorentina,39,39,destro,Italia,22/08/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BONAVENTURA.png?v=35,0,6.33,7.5
4377,Castrovilli,Castrovilli Gaetano,C,C;T,9,10,8,9,Fiorentina,9,9,destro,Italia,17/02/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CASTROVILLI.png?v=35,0,0.0,0.0
4658,Ikone',Ikonè Jonathan,C,W,12,13,11,12,Fiorentina,18,18,sinistro,Francia;Repubblica Democratica del Congo,02/05/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/IKONE.png?v=35,0,0.0,0.0
2839,Sottil,Sottil Riccardo,C,W,8,8,8,8,Fiorentina,12,12,destro,Italia,03/06/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SOTTIL.png?v=35,0,5.83,5.83
2172,Barak,Barak Antonin,C,T,11,12,10,11,Fiorentina,14,10,sinistro,Repubblica Ceca,03/12/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BARAK.png?v=35,0,0.0,0.0
5788,Sabiri,Sabiri Abdelhamid,C,T;A,8,9,8,9,Fiorentina,7,5,destro,Germania;Maroccco,28/11/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SABIRI.png?v=35,0,0.0,0.0
4184,Brekalo,Brekalo Josip,A,W;A,11,11,13,13,Fiorentina,17,17,destro,Croazia,23/06/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BREKALO.png?v=35,0,6.0,6.0
4179,Gonzalez N.,Gonzalez Nicolas,A,A,17,15,17,15,Fiorentina,95,100,sinistro,Argentina,06/04/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GONZALEZ-N.png?v=35,0,6.5,8.5
2762,Kouame',Kouamè Christian,A,A,8,9,8,9,Fiorentina,8,9,destro,Costa d''Avorio,06/12/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KOUAME.png?v=35,0,5.5,5.5
5786,Cabral,Cabral Arthur ,A,Pc,21,21,21,21,Fiorentina,138,127,destro,Brasile,25/04/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CABRAL.png?v=35,1,0.0,0.0
2438,Jovic,Jovic Luka,A,Pc,13,14,12,13,Milan,28,20,ambidestro,Serbia,23/12/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/JOVIC.png?v=35,0,0.0,0.0
4867,Turati,Turati Stefano,P,Por,5,5,5,5,Frosinone,8,8,destro,Italia,05/09/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/TURATI.png?v=35,0,5.75,4.25
4952,Monterisi,Monterisi Ilario,D,Dc,5,1,5,1,Frosinone,6,6,sinistro,Italia,19/12/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,6.33,7.33
76,Romagnoli S.,Romagnoli Simone,D,Dc,6,5,6,5,Frosinone,6,6,destro,Italia,09/02/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ROMAGNOLI-S.png?v=35,0,5.67,5.67
6237,Szyminski,Szyminski Przemyslaw,D,Dc,1,1,1,1,Frosinone,1,1,destro,Polonia,24/06/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,1,0.0,0.0
2252,Marchizza,Marchizza Riccardo,D,Ds;Dc,6,5,7,6,Frosinone,5,7,sinistro,Italia,26/03/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MARCHIZZA.png?v=35,0,6.0,6.0
6238,Oyono,Oyono Anthony,D,Dd;Ds;Dc,2,1,2,1,Frosinone,8,12,destro,Gabon;Francia,12/04/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,5.83,5.67
6239,Klitten,Klitten Lukas,D,Ds;E,1,1,1,1,Frosinone,1,1,sinistro,Danimarca,01/05/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,1,0.0,0.0
4947,Brescianini,Brescianini Marco,C,M;C,6,5,6,6,Frosinone,4,6,sinistro,Italia,20/01/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,6.0,6.0
5688,Harroui,Harroui Abdou,C,M;C,8,4,8,5,Frosinone,22,27,ambidestro,Olanda;Marocco,13/01/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/HARROUI.png?v=35,0,6.67,8.67
1976,Mazzitelli,Mazzitelli Luca,C,M;C,5,4,6,5,Frosinone,6,8,destro,Italia,15/11/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MAZZITELLI.png?v=35,0,5.83,5.67
6240,Haoudi,Haoudi Hamza,C,C;T,1,1,1,1,Frosinone,1,1,sinistro,Italia;Marocco,09/03/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,1,0.0,0.0
6241,Gelli,Gelli Francesco,C,C;W;T,3,1,3,1,Frosinone,1,1,destro,Italia,15/10/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,6.0,5.83
694,Baez,Baez Jaime,C,W,4,3,4,3,Frosinone,6,6,destro,Uruguay;Spagna,25/04/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,6.17,6.0
2183,Garritano,Garritano Luca,C,W;T,3,3,3,3,Frosinone,4,4,destro,Italia,11/02/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,6.5,6.5
6242,Bidaoui,Bidaoui Soufiane,A,A,1,1,1,1,Frosinone,1,1,destro,Marocco;Belgio,20/04/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,0.0,0.0
5364,Caso,Caso Giuseppe,A,A,6,6,6,6,Frosinone,12,12,destro,Italia,09/12/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,6.5,6.5
6204,Kvernadze,Kvernadze Giorgi,A,A,3,3,3,3,Frosinone,6,6,destro,Georgia,07/02/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KVERNADZE.png?v=35,0,5.5,5.5
6243,Borrelli,Borrelli Gennaro,A,Pc,2,1,2,1,Frosinone,1,1,destro,Italia,10/03/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,1,6.0,6.0
6214,Cuni,Cuni Marvin,A,Pc,4,4,3,3,Frosinone,5,5,destro,Gemania,10/07/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,6.0,6.0
188,Leali,Leali Nicola,P,Por,1,1,1,1,Genoa,1,1,destro,Italia,17/02/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,0.0,0.0
5116,Martinez Jo.,Martinez Josep,P,Por,8,8,8,8,Genoa,17,17,destro,Spagna,27/05/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,6.0,4.33
219,Sommariva,Sommariva Daniele,P,Por,1,1,1,1,Genoa,1,1,destro,Italia,18/07/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,0.0,0.0
2285,Bani,Bani Mattia,D,Dc,3,3,3,3,Genoa,6,6,destro,Italia,10/12/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BANI.png?v=35,0,5.83,5.5
6244,Matturro,Matturro Alan,D,Dc,1,1,1,1,Genoa,1,1,sinistro,Uruguay;Italia,11/10/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,0.0,0.0
2083,Biraschi,Biraschi Davide,D,Dd;Dc,4,3,5,4,Genoa,3,4,destro,Italia,02/07/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BIRASCHI.png?v=35,0,6.0,9.0
5365,Dragusin,Dragusin Radu,D,Dd;Dc,6,6,7,7,Genoa,12,12,destro,Romania,03/02/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DRAGUSIN.png?v=35,0,5.83,5.83
6245,Vogliacco,Vogliacco Alessandro,D,Dd;Dc,4,5,5,6,Genoa,4,4,destro,Italia,14/09/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,0.0,0.0
5514,Vasquez,Vasquez Johan,D,Ds;Dc,6,4,7,5,Genoa,7,7,sinistro,Messico,22/04/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VASQUEZ.png?v=35,0,6.33,6.33
5748,Hefti,Hefti Silvan,D,Dd;E,3,3,3,3,Genoa,4,4,destro,Svizzera,25/10/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,5.5,5.5
2593,Martin,Martin Aaron,D,Ds;E,8,8,8,8,Genoa,12,12,sinistro,Spagna,22/04/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,6.0,6.0
1876,Pajac,Pajac Marko,D,Ds;E,1,1,1,1,Genoa,2,2,sinistro,Croazia,11/05/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PAJAC.png?v=35,1,0.0,0.0
791,Sabelli,Sabelli Stefano,D,Dd;Ds;E,5,4,6,5,Genoa,12,12,destro,Italia,13/01/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SABELLI.png?v=35,0,6.0,6.0
5791,Frendrup,Frendrup Morten,C,E;M,7,5,8,7,Genoa,13,16,destro,Danimarca,07/04/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,6.17,6.33
170,Badelj,Badelj Milan,C,M;C,5,5,6,6,Genoa,7,8,destro,Croazia,25/02/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BADELJ.png?v=35,0,5.67,5.5
6246,Lipani,Lipani Luca,C,M;C,1,1,1,1,Sassuolo,1,1,destro,Italia,18/05/2005 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,0.0,0.0
470,Strootman,Strootman Kevin,C,M;C,6,6,7,7,Genoa,8,9,sinistro,Olanda,13/02/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/STROOTMAN.png?v=35,0,5.75,5.5
4384,Jagiello,Jagiello Filip,C,C,2,3,2,3,Genoa,5,4,ambidestro,Polonia,08/08/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/JAGIELLO.png?v=35,0,5.0,5.0
2121,Melegoni,Melegoni Filippo,C,C,1,1,1,1,Genoa,1,1,destro,Italia,18/02/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MELEGONI.png?v=35,1,0.0,0.0
1980,Aramu,Aramu Mattia,C,W;T,4,4,4,5,Genoa,9,10,sinistro,Italia,14/05/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ARAMU.png?v=35,1,0.0,0.0
5800,Gudmundsson A.,Gudmundsson Albert,C,T;A,14,14,13,13,Genoa,63,58,destro,Islanda,15/06/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GUDMUNDSSON-A.png?v=35,0,6.33,6.33
5506,Ekuban,Ekuban Caleb,A,A,3,1,3,1,Genoa,2,2,destro,Ghana;Italia,23/03/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/EKUBAN.png?v=35,0,6.0,6.0
2190,Coda M.,Coda Massimo,A,Pc,5,5,4,4,Genoa,5,5,destro,Italia,10/11/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CODA-M.png?v=35,1,0.0,0.0
281,Puscas,Puscas George,A,Pc,1,2,1,1,Genoa,2,1,destro,Romania,08/04/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PUSCAS.png?v=35,0,0.0,0.0
6228,Retegui,Retegui Mateo,A,Pc,23,23,23,23,Genoa,128,128,destro,Argentina;Italia,29/04/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RETEGUI.png?v=35,0,6.0,6.83
6247,Yalcin,Yalcin Guven,A,Pc,1,1,1,1,Genoa,1,1,destro,Turchia;Germania,18/01/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,0.0,0.0
1926,Di Gennaro,Di Gennaro Raffaele,P,Por,1,1,1,1,Inter,1,1,destro,Italia,03/10/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,0.0,0.0
6248,Stankovic F.,Stankovic Filip,P,Por,1,1,1,1,Inter,1,1,destro,Serbia,25/02/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,1,0.0,0.0
513,Acerbi,Acerbi Francesco,D,Dc,10,11,10,11,Inter,32,32,sinistro,Italia,10/02/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ACERBI.png?v=35,0,0.0,0.0
2120,Bastoni,Bastoni Alessandro,D,Dc,14,13,14,13,Inter,48,48,sinistro,Italia,13/04/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BASTONI.png?v=35,0,6.67,6.67
6217,Bisseck,Bisseck Yann Aurel,D,Dc,3,4,3,4,Inter,6,6,destro,Germania;Camerun,29/11/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,0.0,0.0
322,De Vrij,De Vrij Stefan,D,Dc,8,6,8,6,Inter,13,13,destro,Olanda,05/02/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DE-VRIJ.png?v=35,0,6.67,6.67
2525,Darmian,Darmian Matteo,D,Dd;Dc,12,11,14,13,Inter,23,27,destro,Italia,02/12/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DARMIAN.png?v=35,0,6.33,6.33
697,Cuadrado,Cuadrado Juan,D,E,10,9,9,8,Inter,34,28,destro,Colombia,26/05/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CUADRADO.png?v=35,0,6.17,6.5
254,Dimarco,Dimarco Federico,D,E,20,19,19,18,Inter,81,72,sinistro,Italia,10/11/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DIMARCO.png?v=35,0,6.5,7.17
5513,Dumfries,Dumfries Denzel,D,E,14,12,13,11,Inter,47,39,destro,Olanda;Aruba,18/04/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DUMFRIES.png?v=35,0,6.67,8.0
2160,Gosens,Gosens Robin,D,E,9,9,8,8,Inter,20,14,sinistro,Germania;Olanda,05/07/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GOSENS.png?v=35,1,0.0,0.0
5719,Asllani,Asllani Kristjan,C,M;C,3,4,4,5,Inter,8,10,destro,Albania,09/03/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ASLLANI.png?v=35,0,0.0,0.0
2194,Calhanoglu,Calhanoglu Hakan,C,M;C,17,16,19,18,Inter,69,81,destro,Turchia;Germania,08/02/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CALHANOGLU.png?v=35,0,6.67,7.67
1870,Barella,Barella Nicolò,C,C,20,20,20,20,Inter,78,78,destro,Italia,07/02/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BARELLA.png?v=35,0,6.33,6.17
6206,Fabbian,Fabbian Giovanni,C,C,6,5,6,5,Bologna,18,18,destro,Italia,14/01/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,7.0,10.0
2848,Frattesi,Frattesi Davide,C,C,17,17,17,17,Inter,54,54,destro,Italia,22/09/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FRATTESI.png?v=35,0,6.0,6.0
2529,Mkhitaryan,Mkhitaryan Henrikh,C,C;T,13,13,13,13,Inter,42,42,ambidestro,Armenia,21/01/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MKHITARYAN.png?v=35,0,6.33,6.17
1978,Sensi,Sensi Stefano,C,C;T,6,7,6,7,Inter,10,10,destro,Italia,05/08/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SENSI.png?v=35,0,0.0,0.0
495,Correa,Correa Joaquin,A,A,11,11,11,11,Inter,25,27,destro,Argentina;Italia,13/08/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CORREA.png?v=35,1,0.0,0.0
4463,Esposito,Esposito Sebastiano,A,Pc,3,3,3,3,Inter,6,6,destro,Italia,02/07/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,1,0.0,0.0
2764,Martinez L.,Martinez Lautaro,A,Pc,40,37,40,37,Inter,436,436,destro,Argentina,22/08/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MARTINEZ-L.png?v=35,0,7.67,12.5
4871,Thuram,Thuram Marcus,A,Pc,25,23,25,23,Inter,180,185,destro,Francia;Guadalupe,06/08/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/THURAM.png?v=35,0,7.17,8.83
218,Perin,Perin Mattia,P,Por,3,1,3,1,Juventus,5,5,destro,Italia,10/11/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PERIN.png?v=35,0,6.0,5.5
1930,Pinsoglio,Pinsoglio Carlo,P,Por,1,1,1,1,Juventus,1,1,sinistro,Italia,16/03/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PINSOGLIO.png?v=35,0,0.0,0.0
453,Szczesny,Szczesny Wojciech,P,Por,15,15,15,15,Juventus,71,71,destro,Polonia,18/04/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SZCZESNY.png?v=35,0,7.0,7.0
286,Bonucci,Bonucci Leonardo,D,Dc,4,4,4,4,Juventus,5,5,destro,Italia,01/05/1987 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BONUCCI.png?v=35,1,0.0,0.0
2788,Bremer,Bremer,D,Dc,13,13,13,13,Juventus,52,48,destro,Brasile,18/03/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BREMER.png?v=35,0,5.83,5.83
5831,Gatti,Gatti Federico,D,Dc,6,6,6,6,Juventus,12,12,destro,Italia,24/06/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GATTI.png?v=35,0,6.5,6.5
294,Rugani,Rugani Daniele,D,Dc,2,3,2,3,Juventus,6,6,destro,Italia,29/07/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RUGANI.png?v=35,0,0.0,0.0
5739,De Winter,De Winter Koni,D,Dd;Dc,2,3,2,3,Genoa,6,8,destro,Belgio,12/06/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,0.0,0.0
662,Alex Sandro,Alex Sandro Lobo,D,Ds;Dc,6,6,7,7,Juventus,12,16,sinistro,Brasile,26/01/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ALEX-SANDRO.png?v=35,0,6.0,5.75
4237,Danilo,Danilo Luiz da Silva,D,Dd;Ds;Dc,16,15,19,18,Juventus,52,48,destro,Brasile,15/07/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DANILO.png?v=35,0,6.67,7.5
2728,Pellegrini Lu.,Pellegrini Luca,D,Ds;E,4,4,4,4,Lazio,8,8,sinistro,Italia,07/03/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PELLEGRINI-LU.png?v=35,0,5.67,5.33
5520,Cambiaso,Cambiaso Andrea,D,Dd;Ds;E,7,5,7,6,Juventus,22,27,sinistro,Italia,20/02/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CAMBIASO.png?v=35,0,6.33,6.67
358,De Sciglio,De Sciglio Mattia,D,Dd;Ds;E,2,3,2,3,Juventus,6,6,destro,Italia,20/10/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DE-SCIGLIO.png?v=35,0,0.0,0.0
4711,Kostic,Kostic Filip,C,E;W,14,15,14,15,Juventus,30,25,sinistro,Serbia,01/11/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KOSTIC.png?v=35,0,6.5,6.5
4662,Weah,Weah Timothy,C,E;W,10,10,10,10,Juventus,32,38,destro,Stati Uniti;Francia,22/02/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/WEAH.png?v=35,0,6.0,6.0
827,Locatelli,Locatelli Manuel,C,M;C,11,12,12,13,Juventus,29,32,destro,Italia,08/01/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LOCATELLI.png?v=35,0,5.83,5.5
4349,Nicolussi Caviglia,Nicolussi Caviglia Hans,C,M;C,1,2,1,2,Juventus,2,2,destro,Italia,18/06/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,0.0,0.0
4459,Rovella,Rovella Nicolò,C,M;C,4,5,5,6,Lazio,10,12,destro,Italia,04/12/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ROVELLA.png?v=35,0,0.0,0.0
4973,Mckennie,McKennie Weston,C,C,8,8,7,7,Juventus,17,17,destro,Stati Uniti,28/08/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MCKENNIE.png?v=35,0,6.0,6.0
2379,Rabiot,Rabiot Adrien,C,C,22,22,22,22,Juventus,96,96,sinistro,Francia,03/04/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RABIOT.png?v=35,0,6.17,7.0
4465,Fagioli,Fagioli Nicolò,C,C;T,12,13,12,13,Juventus,30,30,destro,Italia,12/02/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FAGIOLI.png?v=35,0,5.5,5.5
5813,Miretti,Miretti Fabio,C,C;T,5,5,5,5,Juventus,11,11,destro,Italia,03/08/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MIRETTI.png?v=35,0,5.75,5.5
303,Pogba,Pogba Paul,C,C;T,12,12,12,12,Juventus,28,28,ambidestro,Francia;Guinea,15/03/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/POGBA.png?v=35,0,6.0,6.0
6112,Iling Junior,Iling Junior Samuel,C,W,5,4,4,3,Juventus,12,12,sinistro,Inghilterra,04/10/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,6.25,6.75
5734,Soule',Soulè Matias,A,W;A,4,4,5,5,Frosinone,14,14,sinistro,Argentina;Italia,15/04/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,6.5,6.0
2002,Chiesa,Chiesa Federico,A,A,19,17,19,17,Juventus,142,142,destro,Italia,25/10/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CHIESA.png?v=35,0,6.5,8.5
2097,Kean,Kean Moise,A,Pc,10,11,9,10,Juventus,20,17,destro,Italia;Costa d''Avorio,28/02/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KEAN.png?v=35,0,0.0,0.0
2012,Milik,Milik Arkadiusz,A,Pc,18,18,17,17,Juventus,92,82,sinistro,Polonia,28/02/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MILIK.png?v=35,0,6.17,6.5
2841,Vlahovic,Vlahovic Dusan,A,Pc,28,28,28,28,Juventus,342,342,sinistro,Serbia,28/01/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VLAHOVIC.png?v=35,0,6.33,7.5
5502,Adamonis,Adamonis Marius,P,Por,1,1,1,1,Lazio,1,1,destro,Lituania,13/05/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ADAMONIS.png?v=35,1,0.0,0.0
5832,Luis Maximiano,Luis Maximiano,P,Por,1,1,1,1,Lazio,1,1,ambidestro,Portogallo,05/01/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LUIS-MAXIMIANO.png?v=35,1,0.0,0.0
2814,Provedel,Provedel Ivan,P,Por,15,16,15,16,Lazio,60,60,destro,Italia,17/03/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PROVEDEL.png?v=35,0,6.17,4.83
5498,Casale,Casale Nicolò,D,Dc,10,10,10,10,Lazio,22,22,destro,Italia,14/02/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CASALE.png?v=35,0,6.0,6.0
5833,Gila,Gila Mario,D,Dc,1,1,1,1,Lazio,2,2,destro,Spagna,29/08/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=35,0,0.0,0.0
460,Romagnoli,Romagnoli Alessio,D,Dc,13,13,13,13,Lazio,36,36,sinistro,Italia,12/01/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ROMAGNOLI.png?v=35,0,5.83,5.83
327,Patric,Patric,D,Dd;Dc,4,5,5,6,Lazio,5,6,destro,Spagna,17/04/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PATRIC.png?v=35,0,5.5,5.5
2263,Lazzari,Lazzari Manuel,D,Dd;E,6,5,6,5,Lazio,16,16,destro,Italia,29/11/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LAZZARI.png?v=35,0,6.25,6.25
140,Hysaj,Hysaj Elseid,D,Dd;Ds;E,7,7,8,8,Lazio,15,18,destro,Albania,20/02/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/HYSAJ.png?v=35,0,6.0,6.0
2188,Marusic,Marusic Adam,D,Dd;Ds;E,7,7,8,8,Lazio,15,20,destro,Montenegro;Serbia,17/10/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MARUSIC.png?v=35,0,5.67,5.67
5286,Akpa Akpro,Akpa Akpro Jean-Daniel,C,M;C,2,3,2,3,Monza,3,3,destro,Costa d''Avorio;Francia,11/10/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/AKPA-AKPRO.png?v=35,0,0.0,0.0
333,Cataldi,Cataldi Danilo,C,M;C,8,7,8,8,Lazio,12,14,destro,Italia,06/08/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CATALDI.png?v=35,0,6.17,6.0
5834,Marcos Antonio,Marcos Antonio,C,M;C,4,5,6,6,Lazio,7,7,destro,Brasile,13/06/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MARCOS-ANTONIO.png?v=35,1,0.0,0.0
181,Vecino,Vecino Matias,C,M;C,6,6,7,7,Lazio,7,8,destro,Uruguay;Italia,24/08/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VECINO.png?v=35,0,5.75,5.75
5674,Basic,Basic Toma,C,C,3,4,3,4,Lazio,6,5,sinistro,Croazia,25/11/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BASIC.png?v=35,0,0.0,0.0
